Query date	Label	ID	Origin	Destination	Date	Price	Flight number	Flight string	Price Updated
2022-10-27 00:12:18	Palma	12	PSA	PMI	2023-04-24T08:00:00	69.99	FR1485	FR~1485~ ~~PSA~04/24/2023 08:00~PMI~04/24/2023 09:40~~	1666780904000
2022-10-27 00:12:18	Palma	13	PMI	PSA	2023-05-01T10:15:00	80.99	FR1486	FR~1486~ ~~PMI~05/01/2023 10:15~PSA~05/01/2023 11:55~~	1666780881000
2022-10-27 00:12:18	PMI verano	14	PSA	PMI	2023-08-28T08:00:00	108.99	FR1485	FR~1485~ ~~PSA~08/28/2023 08:00~PMI~08/28/2023 09:40~~	1666816001000
2022-10-27 00:12:18	PMI verano	15	PMI	PSA	2023-09-04T10:15:00	126.99	FR1486	FR~1486~ ~~PMI~09/04/2023 10:15~PSA~09/04/2023 11:55~~	1666781759000
2022-10-27 00:12:18	PMI verano	16	PSA	PMI	2023-09-04T08:00:00	108.99	FR1485	FR~1485~ ~~PSA~09/04/2023 08:00~PMI~09/04/2023 09:40~~	1666781786000
2022-10-27 00:12:18	PMI verano	17	PMI	PSA	2023-09-11T10:15:00	93.99	FR1486	FR~1486~ ~~PMI~09/11/2023 10:15~PSA~09/11/2023 11:55~~	1666781760000
2022-10-27 00:12:18	TFS verano	18	PSA	TFS	2023-07-26T11:30:00	143.99	FR7476	FR~7476~ ~~PSA~07/26/2023 11:30~TFS~07/26/2023 15:05~~	1666780913000
2022-10-27 00:12:18	TFS verano	19	PSA	TFS	2023-08-02T11:30:00	143.99	FR7476	FR~7476~ ~~PSA~08/02/2023 11:30~TFS~08/02/2023 15:05~~	1666780914000
2022-10-27 00:12:18	TFS verano	20	PSA	TFS	2023-08-23T11:30:00	143.99	FR7476	FR~7476~ ~~PSA~08/23/2023 11:30~TFS~08/23/2023 15:05~~	1666781793000
2022-10-27 00:12:18	TFS verano	21	TFS	PSA	2023-08-16T15:40:00	126.99	FR7477	FR~7477~ ~~TFS~08/16/2023 15:40~PSA~08/16/2023 20:40~~	1666781904000
2022-10-27 00:12:18	TFS verano	22	TFS	PSA	2023-08-23T15:40:00	163.99	FR7477	FR~7477~ ~~TFS~08/23/2023 15:40~PSA~08/23/2023 20:40~~	1666781906000
2022-10-27 00:12:18	TFS verano	23	TFS	PSA	2023-09-06T15:40:00	163.99	FR7477	FR~7477~ ~~TFS~09/06/2023 15:40~PSA~09/06/2023 20:40~~	1666781903000
2022-10-27 00:12:18	TFS verano	24	TFS	PSA	2023-08-09T15:40:00	126.99	FR7477	FR~7477~ ~~TFS~08/09/2023 15:40~PSA~08/09/2023 20:40~~	1666781905000
2022-10-28 00:12:12	Navidad	1	PSA	TFS	2022-12-29T11:45:00	300.49	FR7476	FR~7476~ ~~PSA~12/29/2022 11:45~TFS~12/29/2022 15:15~~	1666879922000
2022-10-28 00:12:12	Navidad	2	PSA	TFS	2022-12-31T06:55:00	262.39	FR7476	FR~7476~ ~~PSA~12/31/2022 06:55~TFS~12/31/2022 10:25~~	1666879919000
2022-10-28 00:12:12	Navidad	3	TFS	PSA	2023-01-05T15:50:00	262.39	FR7477	FR~7477~ ~~TFS~01/05/2023 15:50~PSA~01/05/2023 21:00~~	1666880029000
2022-10-28 00:12:12	Navidad	4	TFS	PSA	2023-01-07T11:00:00	413.31	FR7477	FR~7477~ ~~TFS~01/07/2023 11:00~PSA~01/07/2023 16:10~~	1666880028000
2022-10-28 00:12:12	Navidad	5	TFS	PSA	2023-01-09T10:15:00	310.91	FR7477	FR~7477~ ~~TFS~01/09/2023 10:15~PSA~01/09/2023 15:25~~	1666880029000
